id,created_at,username,uri,api,unique_resource_id
25524,2022-06-06 11:44:37.963297,dhanadiakhushal_40,/situation/10/1/4,ACCESSED SITUATION,TaskMap|328
25525,2022-06-06 11:44:38.282540,dhanadiakhushal_40,/task-page/10/1/4,ACCESSED TASK_PAGE,TaskMap|328
25526,2022-06-06 11:45:02.903472,dhanadiakhushal_40,/situation/10/1/5,ACCESSED SITUATION,TaskMap|101
25527,2022-06-06 11:45:03.402346,dhanadiakhushal_40,/task-page/10/1/5,ACCESSED TASK_PAGE,TaskMap|101
25528,2022-06-06 11:45:09.243295,dhanadiakhushal_40,/situation/10/1/6,ACCESSED SITUATION,TaskMap|102
25529,2022-06-06 11:45:09.542330,dhanadiakhushal_40,/task-page/10/1/6,ACCESSED TASK_PAGE,TaskMap|102
25530,2022-06-06 11:45:14.988343,dhanadiakhushal_40,/situation/10/1/7,ACCESSED SITUATION,TaskMap|103
25531,2022-06-06 11:45:15.682580,dhanadiakhushal_40,/task-page/10/1/7,ACCESSED TASK_PAGE,TaskMap|103
25532,2022-06-06 11:45:23.562711,priyanshi_g,/,ACCESSED DASHBOARD,NONE
25533,2022-06-06 11:45:27.811009,dhanadiakhushal_40,/situation/10/1/8,ACCESSED SITUATION,TaskMap|330
25534,2022-06-06 11:45:28.090716,dhanadiakhushal_40,/task-page/10/1/8,ACCESSED TASK_PAGE,TaskMap|330
25535,2022-06-06 11:46:30.688547,priyanshi_g,/situation/2/3/1,ACCESSED SITUATION,TaskMap|358
25536,2022-06-06 11:46:30.994594,priyanshi_g,/task-page/2/3/1,ACCESSED TASK_PAGE,TaskMap|358
25537,2022-06-06 11:46:56.487434,priyanshi_g,/api/feedback/358,POSTED FEEDBACK_FOR_GOAL,TaskMap|358
25538,2022-06-06 11:46:56.649319,priyanshi_g,/task-page/2/3/2,ACCESSED TASK_PAGE,TaskMap|359
25539,2022-06-06 11:46:58.082700,dhanadiakhushal_40,/situation/10/1/9,ACCESSED SITUATION,TaskMap|329
25540,2022-06-06 11:46:58.392211,dhanadiakhushal_40,/task-page/10/1/9,ACCESSED TASK_PAGE,TaskMap|329
25541,2022-06-06 11:47:09.748282,priyanshi_g,/api/feedback/359,POSTED FEEDBACK_FOR_GOAL,TaskMap|359
25542,2022-06-06 11:47:09.985746,priyanshi_g,/task-page/2/3/3,ACCESSED TASK_PAGE,TaskMap|360
25543,2022-06-06 11:49:21.295909,dhanadiakhushal_40,/,ACCESSED DASHBOARD,NONE
25544,2022-06-06 11:49:39.572839,dhanadiakhushal_40,/situation/14/6/7,ACCESSED SITUATION,TaskMap|212
25545,2022-06-06 11:49:39.986914,dhanadiakhushal_40,/task-page/14/6/7,ACCESSED TASK_PAGE,TaskMap|212
25546,2022-06-06 11:50:25.227714,dhanadiakhushal_40,/,ACCESSED DASHBOARD,NONE
25547,2022-06-06 11:50:39.998492,dhanadiakhushal_40,/situation/10/1/1,ACCESSED SITUATION,TaskMap|366
25548,2022-06-06 11:50:40.272322,dhanadiakhushal_40,/task-page/10/1/1,ACCESSED TASK_PAGE,TaskMap|366
25549,2022-06-06 11:50:43.297967,dhanadiakhushal_40,/situation/10/1/2,ACCESSED SITUATION,TaskMap|367
25550,2022-06-06 11:50:43.627154,dhanadiakhushal_40,/task-page/10/1/2,ACCESSED TASK_PAGE,TaskMap|367
25551,2022-06-06 11:50:58.904098,dreamer37_86,/,ACCESSED DASHBOARD,NONE
25552,2022-06-06 11:52:10.587129,dhanadiakhushal_40,/situation/10/1/1,ACCESSED SITUATION,TaskMap|366
25553,2022-06-06 11:52:10.876036,dhanadiakhushal_40,/task-page/10/1/1,ACCESSED TASK_PAGE,TaskMap|366
25554,2022-06-06 11:52:13.341937,dhanadiakhushal_40,/situation/2/4/1,ACCESSED SITUATION,TaskMap|351
25555,2022-06-06 11:52:14.275884,dhanadiakhushal_40,/task-page/2/4/1,ACCESSED TASK_PAGE,TaskMap|351
25556,2022-06-06 11:52:28.186920,dhanadiakhushal_40,/situation/2/4/2,ACCESSED SITUATION,TaskMap|389
25557,2022-06-06 11:52:28.470896,dhanadiakhushal_40,/task-page/2/4/2,ACCESSED TASK_PAGE,TaskMap|389
25558,2022-06-06 11:52:34.702757,dhanadiakhushal_40,/situation/2/4/3,ACCESSED SITUATION,TaskMap|390
25559,2022-06-06 11:52:35.032135,dhanadiakhushal_40,/task-page/2/4/3,ACCESSED TASK_PAGE,TaskMap|390
25560,2022-06-06 11:52:42.261444,dhanadiakhushal_40,/situation/10/1/3,ACCESSED SITUATION,TaskMap|327
25561,2022-06-06 11:52:42.425976,dreamer33_24,/,ACCESSED DASHBOARD,NONE
25562,2022-06-06 11:52:42.865992,dhanadiakhushal_40,/task-page/10/1/3,ACCESSED TASK_PAGE,TaskMap|327
25563,2022-06-06 11:52:49.937788,dhanadiakhushal_40,/situation/2/4/4,ACCESSED SITUATION,TaskMap|391
25564,2022-06-06 11:52:50.877272,dhanadiakhushal_40,/task-page/2/4/4,ACCESSED TASK_PAGE,TaskMap|391
25565,2022-06-06 11:52:55.872453,dreamer33_24,/situation/2/4/1,ACCESSED SITUATION,TaskMap|351
25566,2022-06-06 11:52:56.032366,dreamer33_24,/task-page/2/4/1,ACCESSED TASK_PAGE,TaskMap|351
25567,2022-06-06 11:52:58.516904,dhanadiakhushal_40,/situation/2/4/2,ACCESSED SITUATION,TaskMap|389
25568,2022-06-06 11:52:58.805677,dhanadiakhushal_40,/task-page/2/4/2,ACCESSED TASK_PAGE,TaskMap|389
25569,2022-06-06 11:53:00.588393,dreamer33_24,/task-page/2/4/2,ACCESSED TASK_PAGE,TaskMap|389
25570,2022-06-06 11:53:02.136218,dhanadiakhushal_40,/situation/10/1/2,ACCESSED SITUATION,TaskMap|367
25571,2022-06-06 11:53:02.457943,dhanadiakhushal_40,/task-page/10/1/2,ACCESSED TASK_PAGE,TaskMap|367
25572,2022-06-06 11:53:06.791491,dreamer33_24,/api/feedback/389,POSTED FEEDBACK_FOR_GOAL,TaskMap|389
25573,2022-06-06 11:53:06.899975,dreamer33_24,/task-page/2/4/3,ACCESSED TASK_PAGE,TaskMap|390
25574,2022-06-06 11:53:25.307492,dhanadiakhushal_40,/situation/10/1/1,ACCESSED SITUATION,TaskMap|366
25575,2022-06-06 11:53:25.602889,dhanadiakhushal_40,/task-page/10/1/1,ACCESSED TASK_PAGE,TaskMap|366
25576,2022-06-06 11:54:23.116188,dreamer33_24,/api/upload_career_task_submissions/247,POSTED TASK_SUBMISSION,Action|247
25577,2022-06-06 11:54:23.224906,dreamer33_24,/task-page/2/4/3,ACCESSED TASK_PAGE,TaskMap|390
25578,2022-06-06 11:54:24.687582,dhanadiakhushal_40,/situation/10/1/4,ACCESSED SITUATION,TaskMap|328
25579,2022-06-06 11:54:24.971749,dhanadiakhushal_40,/task-page/10/1/4,ACCESSED TASK_PAGE,TaskMap|328
25580,2022-06-06 11:54:28.520928,dreamer33_24,/api/feedback/390,POSTED FEEDBACK_FOR_GOAL,TaskMap|390
25581,2022-06-06 11:54:28.611550,dreamer33_24,/task-page/2/4/4,ACCESSED TASK_PAGE,TaskMap|391
25582,2022-06-06 11:54:37.593164,dreamer33_24,/api/feedback/391,POSTED FEEDBACK_FOR_GOAL,TaskMap|391
25583,2022-06-06 11:54:37.680481,dreamer33_24,/task-page/2/4/5,ACCESSED TASK_PAGE,TaskMap|139
25584,2022-06-06 11:54:44.404997,dreamer33_24,/situation/2/4/8,ACCESSED SITUATION,TaskMap|392
25585,2022-06-06 11:54:44.536100,dreamer33_24,/task-page/2/4/8,ACCESSED TASK_PAGE,TaskMap|392
25586,2022-06-06 11:54:51.454957,dreamer33_24,/api/upload_career_task_submissions/248,POSTED TASK_SUBMISSION,Action|248
25587,2022-06-06 11:54:51.554050,dreamer33_24,/task-page/2/4/8,ACCESSED TASK_PAGE,TaskMap|392
25588,2022-06-06 11:54:56.918513,dreamer33_24,/api/feedback/392,POSTED FEEDBACK_FOR_GOAL,TaskMap|392
25589,2022-06-06 11:54:57.005056,dreamer33_24,/task-page/2/4/9,ACCESSED TASK_PAGE,TaskMap|393
25590,2022-06-06 11:55:05.637208,dreamer33_24,/api/upload_career_task_submissions/249,POSTED TASK_SUBMISSION,Action|249
25591,2022-06-06 11:55:05.743207,dreamer33_24,/task-page/2/4/9,ACCESSED TASK_PAGE,TaskMap|393
25592,2022-06-06 11:55:10.976939,dreamer33_24,/api/feedback/393,POSTED FEEDBACK_FOR_GOAL,TaskMap|393
25593,2022-06-06 11:55:11.074459,dreamer33_24,/,ACCESSED DASHBOARD,NONE
25594,2022-06-06 11:55:19.284265,dreamer33_24,/situation/1/8/1,ACCESSED SITUATION,TaskMap|225
25595,2022-06-06 11:55:19.488275,dreamer33_24,/task-page/1/8/1,ACCESSED TASK_PAGE,TaskMap|225
25596,2022-06-06 11:55:22.374049,dreamer33_24,/situation/1/8/3,ACCESSED SITUATION,TaskMap|228
25597,2022-06-06 11:55:22.499445,dreamer33_24,/task-page/1/8/3,ACCESSED TASK_PAGE,TaskMap|228
25598,2022-06-06 11:55:29.701251,dreamer33_24,/api/feedback/228,POSTED FEEDBACK_FOR_GOAL,TaskMap|228
25599,2022-06-06 11:55:29.784727,dreamer33_24,/task-page/1/8/4,ACCESSED TASK_PAGE,TaskMap|226
25600,2022-06-06 11:55:37.190388,dreamer33_24,/api/feedback/226,POSTED FEEDBACK_FOR_GOAL,TaskMap|226
25601,2022-06-06 11:55:37.279785,dreamer33_24,/task-page/1/8/5,ACCESSED TASK_PAGE,TaskMap|229
25602,2022-06-06 11:56:02.407726,dreamer33_24,/api/mark_resource_visited/700,POSTED RESOURCE,Resource|700
25603,2022-06-06 11:56:05.277984,dreamer33_24,/api/mark_resource_visited/701,POSTED RESOURCE,Resource|701
25604,2022-06-06 11:56:07.660606,dreamer33_24,/api/mark_resource_visited/702,POSTED RESOURCE,Resource|702
25605,2022-06-06 11:56:10.328621,dreamer33_24,/api/mark_resource_visited/703,POSTED RESOURCE,Resource|703
25606,2022-06-06 11:56:13.404847,dreamer33_24,/api/mark_resource_visited/704,POSTED RESOURCE,Resource|704
25607,2022-06-06 11:56:16.430586,dreamer33_24,/api/mark_resource_visited/705,POSTED RESOURCE,Resource|705
25608,2022-06-06 11:56:19.664887,dreamer33_24,/api/mark_resource_visited/706,POSTED RESOURCE,Resource|706
25609,2022-06-06 11:56:22.821518,dreamer33_24,/api/mark_resource_visited/708,POSTED RESOURCE,Resource|708
25610,2022-06-06 11:56:25.762375,dreamer33_24,/api/mark_resource_visited/709,POSTED RESOURCE,Resource|709
25611,2022-06-06 11:56:28.843644,dreamer33_24,/api/mark_resource_visited/710,POSTED RESOURCE,Resource|710
25612,2022-06-06 11:56:33.323955,dreamer33_24,/api/mark_resource_visited/711,POSTED RESOURCE,Resource|711
25613,2022-06-06 11:56:37.403612,dreamer33_24,/api/mark_resource_visited/707,POSTED RESOURCE,Resource|707
25614,2022-06-06 11:56:46.900952,dreamer33_24,/api/feedback/229,POSTED FEEDBACK_FOR_GOAL,TaskMap|229
25615,2022-06-06 11:56:47.001173,dreamer33_24,/task-page/1/8/6,ACCESSED TASK_PAGE,TaskMap|292
25616,2022-06-06 11:57:05.937216,dreamer33_24,/api/upload_career_task_submissions/202,POSTED TASK_SUBMISSION,Action|202
25617,2022-06-06 11:57:06.148855,dreamer33_24,/task-page/1/8/6,ACCESSED TASK_PAGE,TaskMap|292
25618,2022-06-06 11:57:13.455600,dreamer33_24,/api/feedback/292,POSTED FEEDBACK_FOR_GOAL,TaskMap|292
25619,2022-06-06 11:57:13.542914,dreamer33_24,/task-page/1/8/7,ACCESSED TASK_PAGE,TaskMap|323
25620,2022-06-06 11:57:22.837031,dreamer33_24,/api/upload_career_task_submissions/225,POSTED TASK_SUBMISSION,Action|225
25621,2022-06-06 11:57:23.092817,dreamer33_24,/task-page/1/8/7,ACCESSED TASK_PAGE,TaskMap|323
25622,2022-06-06 11:57:24.537144,dhanadiakhushal_40,/,ACCESSED DASHBOARD,NONE
25623,2022-06-06 11:57:29.113963,dreamer33_24,/api/feedback/323,POSTED FEEDBACK_FOR_GOAL,TaskMap|323
25624,2022-06-06 11:57:29.202618,dreamer33_24,/task-page/1/8/8,ACCESSED TASK_PAGE,TaskMap|294
25625,2022-06-06 11:57:35.947674,dhanadiakhushal_40,/situation/14/6/7,ACCESSED SITUATION,TaskMap|212
25626,2022-06-06 11:57:36.316756,dhanadiakhushal_40,/task-page/14/6/7,ACCESSED TASK_PAGE,TaskMap|212
25627,2022-06-06 11:58:02.122628,dhanadiakhushal_40,/,ACCESSED DASHBOARD,NONE
25628,2022-06-06 11:58:03.884991,dreamer33_24,/api/mark_resource_visited/896,POSTED RESOURCE,Resource|896
25629,2022-06-06 11:58:11.841403,dhanadiakhushal_40,/situation/10/1/1,ACCESSED SITUATION,TaskMap|366
25630,2022-06-06 11:58:12.210698,dhanadiakhushal_40,/task-page/10/1/1,ACCESSED TASK_PAGE,TaskMap|366
25631,2022-06-06 11:58:21.171079,dhanadiakhushal_40,/situation/10/1/2,ACCESSED SITUATION,TaskMap|367
25632,2022-06-06 11:58:21.445400,dhanadiakhushal_40,/task-page/10/1/2,ACCESSED TASK_PAGE,TaskMap|367
25633,2022-06-06 11:58:23.921241,dreamer33_24,/api/mark_resource_visited/897,POSTED RESOURCE,Resource|897
25634,2022-06-06 11:58:50.275653,dhanadiakhushal_40,/task-page/10/1/4,ACCESSED TASK_PAGE,TaskMap|328
25635,2022-06-06 11:58:57.612642,dhanadiakhushal_40,/,ACCESSED DASHBOARD,NONE
25636,2022-06-06 11:59:08.658039,dhanadiakhushal_40,/situation/2/4/2,ACCESSED SITUATION,TaskMap|394
25637,2022-06-06 11:59:08.912668,dhanadiakhushal_40,/task-page/2/4/2,ACCESSED TASK_PAGE,TaskMap|394
25638,2022-06-06 11:59:22.937470,dhanadiakhushal_40,/situation/2/4/1,ACCESSED SITUATION,TaskMap|351
25639,2022-06-06 11:59:23.311643,dhanadiakhushal_40,/task-page/2/4/1,ACCESSED TASK_PAGE,TaskMap|351
25640,2022-06-06 11:59:26.947340,dhanadiakhushal_40,/situation/2/4/3,ACCESSED SITUATION,TaskMap|390
25641,2022-06-06 11:59:27.206440,dhanadiakhushal_40,/task-page/2/4/3,ACCESSED TASK_PAGE,TaskMap|390
25642,2022-06-06 11:59:29.092519,dreamer33_24,/api/mark_resource_visited/898,POSTED RESOURCE,Resource|898
25643,2022-06-06 11:59:31.837170,dhanadiakhushal_40,/situation/2/4/4,ACCESSED SITUATION,TaskMap|391
25644,2022-06-06 11:59:32.066369,dhanadiakhushal_40,/task-page/2/4/4,ACCESSED TASK_PAGE,TaskMap|391
25645,2022-06-06 12:00:14.811409,dreamer33_24,/api/mark_resource_visited/899,POSTED RESOURCE,Resource|899
25646,2022-06-06 12:00:18.150977,dreamer33_24,/api/mark_resource_visited/900,POSTED RESOURCE,Resource|900
25647,2022-06-06 12:01:00.629732,dreamer33_24,/api/feedback/294,POSTED FEEDBACK_FOR_GOAL,TaskMap|294
25648,2022-06-06 12:01:00.721457,dreamer33_24,/task-page/1/8/9,ACCESSED TASK_PAGE,TaskMap|295
25649,2022-06-06 12:11:08.260931,dasari_s_15,/,ACCESSED DASHBOARD,NONE
25650,2022-06-06 12:11:14.660585,dasari_s_15,/situation/1/7/9,ACCESSED SITUATION,TaskMap|337
25651,2022-06-06 12:11:14.933013,dasari_s_15,/task-page/1/7/9,ACCESSED TASK_PAGE,TaskMap|337
25652,2022-06-06 12:15:46.297154,yogesh_867,/api/upload_career_task_submissions/189,POSTED TASK_SUBMISSION,Action|189
25653,2022-06-06 12:15:46.556196,yogesh_867,/task-page/2/6/9,ACCESSED TASK_PAGE,TaskMap|282
25654,2022-06-06 12:18:09.913183,sarthak_j_66,/api/mark_resource_visited/673,POSTED RESOURCE,Resource|673
25655,2022-06-06 12:22:20.091610,yogesh_867,/api/upload_career_task_submissions/221,POSTED TASK_SUBMISSION,Action|221
25656,2022-06-06 12:22:20.193795,yogesh_867,/task-page/2/6/9,ACCESSED TASK_PAGE,TaskMap|282
25657,2022-06-06 12:22:35.068917,yogesh_867,/api/upload_career_task_submissions/221,POSTED TASK_SUBMISSION,Action|221
25658,2022-06-06 12:22:35.163036,yogesh_867,/task-page/2/6/9,ACCESSED TASK_PAGE,TaskMap|282
25659,2022-06-06 12:22:38.496417,yogesh_867,/task-page/2/6/9,ACCESSED TASK_PAGE,TaskMap|282
25660,2022-06-06 12:22:41.344264,yogesh_867,/task-page/2/6/9,ACCESSED TASK_PAGE,TaskMap|282
25661,2022-06-06 12:22:43.233375,sarthak_j_66,/api/mark_resource_visited/674,POSTED RESOURCE,Resource|674
25662,2022-06-06 12:22:49.336278,yogesh_867,/api/upload_career_task_submissions/221,POSTED TASK_SUBMISSION,Action|221
25663,2022-06-06 12:22:49.450820,yogesh_867,/task-page/2/6/9,ACCESSED TASK_PAGE,TaskMap|282
25664,2022-06-06 12:23:02.275582,yogesh_867,/,ACCESSED DASHBOARD,NONE
25665,2022-06-06 12:23:07.529116,yogesh_867,/situation/2/6/1,ACCESSED SITUATION,TaskMap|146
25666,2022-06-06 12:23:07.680873,yogesh_867,/task-page/2/6/1,ACCESSED TASK_PAGE,TaskMap|146
25667,2022-06-06 12:23:12.446849,yogesh_867,/situation/2/6/9,ACCESSED SITUATION,TaskMap|282
25668,2022-06-06 12:23:12.592646,yogesh_867,/task-page/2/6/9,ACCESSED TASK_PAGE,TaskMap|282
25669,2022-06-06 12:23:20.471491,sarthak_j_66,/api/mark_resource_visited/675,POSTED RESOURCE,Resource|675
25670,2022-06-06 12:23:24.573423,yogesh_867,/api/upload_career_task_submissions/221,POSTED TASK_SUBMISSION,Action|221
25671,2022-06-06 12:23:24.664082,yogesh_867,/task-page/2/6/9,ACCESSED TASK_PAGE,TaskMap|282
25672,2022-06-06 12:23:34.085641,yogesh_867,/api/feedback/282,POSTED FEEDBACK_FOR_GOAL,TaskMap|282
25673,2022-06-06 12:23:34.183703,yogesh_867,/task-page/2/6/10,ACCESSED TASK_PAGE,TaskMap|283
25674,2022-06-06 12:25:47.849101,sarthak_j_66,/api/mark_resource_visited/674,POSTED RESOURCE,Resource|674
25675,2022-06-06 12:26:00.488321,sarthak_j_66,/api/mark_resource_visited/676,POSTED RESOURCE,Resource|676
25676,2022-06-06 12:30:26.061450,simmi_87,/,ACCESSED DASHBOARD,NONE
25677,2022-06-06 12:30:31.412481,simmi_87,/situation/1/1/1,ACCESSED SITUATION,TaskMap|2
25678,2022-06-06 12:30:31.551530,simmi_87,/task-page/1/1/1,ACCESSED TASK_PAGE,TaskMap|2
25679,2022-06-06 12:30:35.884566,simmi_87,/task-page/1/1/2,ACCESSED TASK_PAGE,TaskMap|3
25680,2022-06-06 12:30:37.161611,simmi_87,/task-page/1/1/3,ACCESSED TASK_PAGE,TaskMap|4
25681,2022-06-06 12:31:22.845350,simmi_87,/api/feedback/4,POSTED FEEDBACK_FOR_GOAL,TaskMap|4
25682,2022-06-06 12:31:22.935712,simmi_87,/,ACCESSED DASHBOARD,NONE
25683,2022-06-06 12:33:13.093516,simmi_87,/situation/10/1/1,ACCESSED SITUATION,TaskMap|366
25684,2022-06-06 12:33:13.236161,simmi_87,/task-page/10/1/1,ACCESSED TASK_PAGE,TaskMap|366
25685,2022-06-06 12:41:50.381806,sarthak_j_66,/leaderboard,ACCESSED LEADERBOARD,NONE
25686,2022-06-06 12:44:22.420729,yogesh_867,/api/mark_resource_visited/866,POSTED RESOURCE,Resource|866
25687,2022-06-06 12:46:37.503505,simmi_87,/,ACCESSED DASHBOARD,NONE
25688,2022-06-06 12:47:02.903200,simmi_87,/,ACCESSED DASHBOARD,NONE
25689,2022-06-06 12:48:24.425027,simmi_87,/,ACCESSED DASHBOARD,NONE
25690,2022-06-06 12:48:28.844795,simmi_87,/,ACCESSED DASHBOARD,NONE
25691,2022-06-06 12:50:08.368918,sarthak_j_66,/,ACCESSED DASHBOARD,NONE
25692,2022-06-06 12:51:29.637698,dasari_s_15,/situation/1/7/8,ACCESSED SITUATION,TaskMap|288
25693,2022-06-06 12:51:29.899082,dasari_s_15,/task-page/1/7/8,ACCESSED TASK_PAGE,TaskMap|288
25694,2022-06-06 12:51:40.360185,dasari_s_15,/situation/1/7/7,ACCESSED SITUATION,TaskMap|336
25695,2022-06-06 12:51:40.604342,dasari_s_15,/task-page/1/7/7,ACCESSED TASK_PAGE,TaskMap|336
25696,2022-06-06 12:51:48.559407,dasari_s_15,/situation/1/7/9,ACCESSED SITUATION,TaskMap|337
25697,2022-06-06 12:51:48.864219,dasari_s_15,/task-page/1/7/9,ACCESSED TASK_PAGE,TaskMap|337
25698,2022-06-06 12:51:50.077899,dasari_s_15,/situation/1/7/1,ACCESSED SITUATION,TaskMap|331
25699,2022-06-06 12:51:50.399048,dasari_s_15,/task-page/1/7/1,ACCESSED TASK_PAGE,TaskMap|331
25700,2022-06-06 12:51:56.039748,dasari_s_15,/situation/1/7/9,ACCESSED SITUATION,TaskMap|337
25701,2022-06-06 12:51:56.290342,dasari_s_15,/task-page/1/7/9,ACCESSED TASK_PAGE,TaskMap|337
25702,2022-06-06 12:53:29.428358,utkarsh2304003_27,/,ACCESSED DASHBOARD,NONE
25703,2022-06-06 12:53:41.754547,utkarsh2304003_27,/situation/1/7/1,ACCESSED SITUATION,TaskMap|331
25704,2022-06-06 12:53:42.058425,utkarsh2304003_27,/task-page/1/7/1,ACCESSED TASK_PAGE,TaskMap|331
25705,2022-06-06 12:53:54.022744,utkarsh2304003_27,/situation/1/7/2,ACCESSED SITUATION,TaskMap|332
25706,2022-06-06 12:53:54.321592,utkarsh2304003_27,/task-page/1/7/2,ACCESSED TASK_PAGE,TaskMap|332
25707,2022-06-06 12:54:06.602924,utkarsh2304003_27,/situation/1/7/3,ACCESSED SITUATION,TaskMap|333
25708,2022-06-06 12:54:06.917265,utkarsh2304003_27,/task-page/1/7/3,ACCESSED TASK_PAGE,TaskMap|333
25709,2022-06-06 12:54:10.060303,simmi_87,/situation/1/8/1,ACCESSED SITUATION,TaskMap|225
25710,2022-06-06 12:54:10.220976,simmi_87,/task-page/1/8/1,ACCESSED TASK_PAGE,TaskMap|225
25711,2022-06-06 12:54:47.121701,utkarsh2304003_27,/situation/1/7/4,ACCESSED SITUATION,TaskMap|334
25712,2022-06-06 12:54:47.420693,utkarsh2304003_27,/task-page/1/7/4,ACCESSED TASK_PAGE,TaskMap|334
25713,2022-06-06 12:55:01.480369,Shivji_14,/,ACCESSED DASHBOARD,NONE
25714,2022-06-06 12:55:05.986595,Shivji_14,/situation/2/6/1,ACCESSED SITUATION,TaskMap|146
25715,2022-06-06 12:55:06.242045,Shivji_14,/task-page/2/6/1,ACCESSED TASK_PAGE,TaskMap|146
25716,2022-06-06 12:55:08.771979,utkarsh2304003_27,/situation/1/7/5,ACCESSED SITUATION,TaskMap|335
25717,2022-06-06 12:55:09.076029,utkarsh2304003_27,/task-page/1/7/5,ACCESSED TASK_PAGE,TaskMap|335
25718,2022-06-06 12:55:10.477419,Shivji_14,/task-page/2/6/2,ACCESSED TASK_PAGE,TaskMap|313
25719,2022-06-06 12:55:13.035104,Shivji_14,/task-page/2/6/3,ACCESSED TASK_PAGE,TaskMap|314
25720,2022-06-06 12:55:15.592839,Shivji_14,/task-page/2/6/4,ACCESSED TASK_PAGE,TaskMap|315
25721,2022-06-06 12:55:23.608185,Shivji_14,/task-page/2/6/5,ACCESSED TASK_PAGE,TaskMap|147
25722,2022-06-06 12:55:26.719538,Shivji_14,/task-page/2/6/6,ACCESSED TASK_PAGE,TaskMap|148
25723,2022-06-06 12:55:48.947138,utkarsh2304003_27,/situation/1/7/6,ACCESSED SITUATION,TaskMap|177
25724,2022-06-06 12:55:50.161523,utkarsh2304003_27,/task-page/1/7/6,ACCESSED TASK_PAGE,TaskMap|177
25725,2022-06-06 12:56:36.674193,utkarsh2304003_27,/situation/1/7/7,ACCESSED SITUATION,TaskMap|336
25726,2022-06-06 12:56:36.983291,utkarsh2304003_27,/task-page/1/7/7,ACCESSED TASK_PAGE,TaskMap|336
25727,2022-06-06 12:56:53.064800,utkarsh2304003_27,/situation/1/7/8,ACCESSED SITUATION,TaskMap|288
25728,2022-06-06 12:56:53.379140,utkarsh2304003_27,/task-page/1/7/8,ACCESSED TASK_PAGE,TaskMap|288
25729,2022-06-06 12:57:21.532599,utkarsh2304003_27,/situation/1/7/9,ACCESSED SITUATION,TaskMap|337
25730,2022-06-06 12:57:21.831299,utkarsh2304003_27,/task-page/1/7/9,ACCESSED TASK_PAGE,TaskMap|337
25731,2022-06-06 12:57:35.124152,utkarsh2304003_27,/situation/1/7/10,ACCESSED SITUATION,TaskMap|338
25732,2022-06-06 12:57:35.418493,utkarsh2304003_27,/task-page/1/7/10,ACCESSED TASK_PAGE,TaskMap|338
25733,2022-06-06 12:57:41.945256,arsh_80,/,ACCESSED DASHBOARD,NONE
25734,2022-06-06 12:57:46.419628,utkarsh2304003_27,/situation/1/7/11,ACCESSED SITUATION,TaskMap|339
25735,2022-06-06 12:57:46.718129,utkarsh2304003_27,/task-page/1/7/11,ACCESSED TASK_PAGE,TaskMap|339
25736,2022-06-06 12:57:55.338321,utkarsh2304003_27,/situation/1/7/12,ACCESSED SITUATION,TaskMap|289
25737,2022-06-06 12:57:55.637229,utkarsh2304003_27,/task-page/1/7/12,ACCESSED TASK_PAGE,TaskMap|289
25738,2022-06-06 12:57:59.891622,jagriti__20,/,ACCESSED DASHBOARD,NONE
25739,2022-06-06 12:58:01.719729,simmi_87,/api/feedback/225,POSTED FEEDBACK_FOR_GOAL,TaskMap|225
25740,2022-06-06 12:58:01.827488,simmi_87,/task-page/1/8/2,ACCESSED TASK_PAGE,TaskMap|227
25741,2022-06-06 12:58:04.632125,arsh_80,/situation/14/1/1,ACCESSED SITUATION,TaskMap|182
25742,2022-06-06 12:58:04.842087,arsh_80,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
25743,2022-06-06 12:58:19.389406,jagriti__20,/situation/14/1/3,ACCESSED SITUATION,TaskMap|193
25744,2022-06-06 12:58:19.500024,jagriti__20,/task-page/14/1/3,ACCESSED TASK_PAGE,TaskMap|193
25745,2022-06-06 12:58:25.343257,utkarsh2304003_27,/situation/1/7/13,ACCESSED SITUATION,TaskMap|340
25746,2022-06-06 12:58:25.661849,utkarsh2304003_27,/task-page/1/7/13,ACCESSED TASK_PAGE,TaskMap|340
25747,2022-06-06 12:58:54.689618,utkarsh2304003_27,/,ACCESSED DASHBOARD,NONE
25748,2022-06-06 12:59:12.074130,utkarsh2304003_27,/situation/2/6/1,ACCESSED SITUATION,TaskMap|146
25749,2022-06-06 12:59:12.421885,utkarsh2304003_27,/task-page/2/6/1,ACCESSED TASK_PAGE,TaskMap|146
25750,2022-06-06 12:59:20.813495,utkarsh2304003_27,/,ACCESSED DASHBOARD,NONE
25751,2022-06-06 12:59:56.158006,priyanshi_g,/,ACCESSED DASHBOARD,NONE
25752,2022-06-06 13:02:43.655240,arsh_80,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
25753,2022-06-06 13:02:43.967237,arsh_80,/task-page/14/1/2,ACCESSED TASK_PAGE,TaskMap|191
25754,2022-06-06 13:03:54.188962,jagriti__20,/api/feedback/193,POSTED FEEDBACK_FOR_GOAL,TaskMap|193
25755,2022-06-06 13:03:54.276948,jagriti__20,/,ACCESSED DASHBOARD,NONE
25756,2022-06-06 13:04:01.112945,jagriti__20,/situation/14/2/1,ACCESSED SITUATION,TaskMap|183
25757,2022-06-06 13:04:01.234428,jagriti__20,/task-page/14/2/1,ACCESSED TASK_PAGE,TaskMap|183
