created_at,username,uri,api
2022-06-03 18:53:49.896148,mohitverma0612_1,/api/upload_career_task_submissions/230,POSTED TASK_SUBMISSION
2022-06-03 18:53:50.001263,mohitverma0612_1,/task-page/10/1/8,ACCESSED TASK_PAGE
2022-06-03 18:53:55.717418,mohitverma0612_1,/api/feedback/330,POSTED FEEDBACK_FOR_GOAL
2022-06-03 18:53:55.816764,mohitverma0612_1,/task-page/10/1/9,ACCESSED TASK_PAGE
2022-06-03 18:55:15.812693,ECHRA_02__58,/api/feedback/190,POSTED FEEDBACK_FOR_GOAL
2022-06-03 18:55:16.455156,ECHRA_02__58,/task-page/14/3/3,ACCESSED TASK_PAGE
2022-06-03 18:57:29.045356,ECHRA_02__58,/api/feedback/194,POSTED FEEDBACK_FOR_GOAL
2022-06-03 18:57:29.633303,ECHRA_02__58,/,ACCESSED DASHBOARD
2022-06-03 18:57:44.542054,ECHRA_02__58,/situation/14/4/1,ACCESSED SITUATION
2022-06-03 18:57:44.957375,ECHRA_02__58,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 18:58:12.916026,mohitverma0612_1,/api/upload_career_task_submissions/229,POSTED TASK_SUBMISSION
2022-06-03 18:58:13.030401,mohitverma0612_1,/task-page/10/1/9,ACCESSED TASK_PAGE
2022-06-03 18:58:19.676336,mohitverma0612_1,/api/feedback/329,POSTED FEEDBACK_FOR_GOAL
2022-06-03 18:58:19.782879,mohitverma0612_1,/,ACCESSED DASHBOARD
2022-06-03 18:58:25.033584,mohitverma0612_1,/situation/13/2/3,ACCESSED SITUATION
2022-06-03 18:58:25.181335,mohitverma0612_1,/task-page/13/2/3,ACCESSED TASK_PAGE
2022-06-03 18:59:59.127757,swapnil_512,/api/feedback/314,POSTED FEEDBACK_FOR_GOAL
2022-06-03 18:59:59.202564,swapnil_512,/task-page/2/6/4,ACCESSED TASK_PAGE
2022-06-03 19:00:58.521332,swapnil_512,/api/feedback/315,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:00:58.595487,swapnil_512,/task-page/2/6/5,ACCESSED TASK_PAGE
2022-06-03 19:00:59.306213,dreamer44_39,/,ACCESSED DASHBOARD
2022-06-03 19:01:05.183838,swapnil_512,/task-page/2/6/6,ACCESSED TASK_PAGE
2022-06-03 19:01:10.543957,swapnil_512,/task-page/2/6/7,ACCESSED TASK_PAGE
2022-06-03 19:02:43.257575,swapnil_512,/situation/2/6/4,ACCESSED SITUATION
2022-06-03 19:02:43.365313,swapnil_512,/task-page/2/6/4,ACCESSED TASK_PAGE
2022-06-03 19:02:49.871044,swapnil_512,/situation/2/6/7,ACCESSED SITUATION
2022-06-03 19:02:49.977860,swapnil_512,/task-page/2/6/7,ACCESSED TASK_PAGE
2022-06-03 19:05:59.972099,mohitverma0612_1,/api/upload_career_task_submissions/185,POSTED TASK_SUBMISSION
2022-06-03 19:06:01.081418,mohitverma0612_1,/task-page/13/2/3,ACCESSED TASK_PAGE
2022-06-03 19:06:06.911187,mohitverma0612_1,/api/feedback/279,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:06:06.999551,mohitverma0612_1,/task-page/13/2/4,ACCESSED TASK_PAGE
2022-06-03 19:06:16.110139,swapnil_512,/api/upload_career_task_submissions/203,POSTED TASK_SUBMISSION
2022-06-03 19:06:16.195826,swapnil_512,/task-page/2/6/7,ACCESSED TASK_PAGE
2022-06-03 19:06:25.512126,swapnil_512,/api/feedback/293,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:06:25.617115,swapnil_512,/task-page/2/6/8,ACCESSED TASK_PAGE
2022-06-03 19:06:56.323826,mohitverma0612_1,/situation/13/2/3,ACCESSED SITUATION
2022-06-03 19:06:56.447400,mohitverma0612_1,/task-page/13/2/3,ACCESSED TASK_PAGE
2022-06-03 19:07:02.394628,mohitverma0612_1,/situation/13/2/4,ACCESSED SITUATION
2022-06-03 19:07:02.529568,mohitverma0612_1,/task-page/13/2/4,ACCESSED TASK_PAGE
2022-06-03 19:07:05.388297,mohitverma0612_1,/api/mark_resource_visited/860,POSTED RESOURCE
2022-06-03 19:07:18.129518,mohitverma0612_1,/,ACCESSED DASHBOARD
2022-06-03 19:07:23.223368,mohitverma0612_1,/situation/13/2/4,ACCESSED SITUATION
2022-06-03 19:07:23.362671,mohitverma0612_1,/task-page/13/2/4,ACCESSED TASK_PAGE
2022-06-03 19:07:26.183151,mohitverma0612_1,/api/mark_resource_visited/860,POSTED RESOURCE
2022-06-03 19:10:48.759505,whoami_55,/,ACCESSED DASHBOARD
2022-06-03 19:11:13.594023,mohitverma0612_1,/api/mark_resource_visited/861,POSTED RESOURCE
2022-06-03 19:12:17.337895,dreamer34_7,/task-page/14/6/5,ACCESSED TASK_PAGE
2022-06-03 19:12:28.573456,whoami_55,/situation/1/8/1,ACCESSED SITUATION
2022-06-03 19:12:28.761435,whoami_55,/task-page/1/8/1,ACCESSED TASK_PAGE
2022-06-03 19:12:36.567028,dreamer34_7,/api/feedback/201,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:12:36.657477,dreamer34_7,/task-page/14/6/6,ACCESSED TASK_PAGE
2022-06-03 19:13:09.146842,mohitverma0612_1,/api/mark_resource_visited/862,POSTED RESOURCE
2022-06-03 19:13:25.417194,whoami_55,/situation/1/8/6,ACCESSED SITUATION
2022-06-03 19:13:25.561141,whoami_55,/task-page/1/8/6,ACCESSED TASK_PAGE
2022-06-03 19:13:30.806588,whoami_55,/task-page/1/8/7,ACCESSED TASK_PAGE
2022-06-03 19:13:52.414277,whoami_55,/situation/1/8/8,ACCESSED SITUATION
2022-06-03 19:13:54.075336,whoami_55,/,ACCESSED DASHBOARD
2022-06-03 19:14:00.459050,whoami_55,/situation/1/8/1,ACCESSED SITUATION
2022-06-03 19:14:00.636407,whoami_55,/task-page/1/8/1,ACCESSED TASK_PAGE
2022-06-03 19:14:10.245502,whoami_55,/situation/1/8/8,ACCESSED SITUATION
2022-06-03 19:14:10.405661,whoami_55,/,ACCESSED DASHBOARD
2022-06-03 19:14:15.456186,whoami_55,/situation/1/8/1,ACCESSED SITUATION
2022-06-03 19:14:15.672586,whoami_55,/task-page/1/8/1,ACCESSED TASK_PAGE
2022-06-03 19:14:19.520766,whoami_55,/situation/1/8/7,ACCESSED SITUATION
2022-06-03 19:14:19.676244,whoami_55,/task-page/1/8/7,ACCESSED TASK_PAGE
2022-06-03 19:16:06.428201,whoami_55,/api/upload_career_task_submissions/225,POSTED TASK_SUBMISSION
2022-06-03 19:16:06.541069,whoami_55,/task-page/1/8/7,ACCESSED TASK_PAGE
2022-06-03 19:16:12.861234,whoami_55,/api/feedback/323,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:16:13.048562,whoami_55,/task-page/1/8/8,ACCESSED TASK_PAGE
2022-06-03 19:16:19.052793,whoami_55,/task-page/1/8/9,ACCESSED TASK_PAGE
2022-06-03 19:19:57.962921,mohitverma0612_1,/api/mark_resource_visited/863,POSTED RESOURCE
2022-06-03 19:24:01.975012,ECHRA_02__58,/situation/14/4/1,ACCESSED SITUATION
2022-06-03 19:24:02.286986,ECHRA_02__58,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 19:25:18.561680,dreamer34_7,/api/feedback/211,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:25:18.647404,dreamer34_7,/task-page/14/6/7,ACCESSED TASK_PAGE
2022-06-03 19:26:49.099417,sarthak_j_66,/api/feedback/314,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:26:49.171582,sarthak_j_66,/task-page/2/6/4,ACCESSED TASK_PAGE
2022-06-03 19:27:59.551170,sarthak_j_66,/api/feedback/315,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:27:59.634525,sarthak_j_66,/task-page/2/6/5,ACCESSED TASK_PAGE
2022-06-03 19:28:04.791429,sarthak_j_66,/situation/2/6/7,ACCESSED SITUATION
2022-06-03 19:28:04.901391,sarthak_j_66,/task-page/2/6/7,ACCESSED TASK_PAGE
2022-06-03 19:28:13.144046,dreamer34_7,/api/feedback/212,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:28:13.229514,dreamer34_7,/task-page/14/6/8,ACCESSED TASK_PAGE
2022-06-03 19:29:04.511256,sarthak_j_66,/api/upload_career_task_submissions/203,POSTED TASK_SUBMISSION
2022-06-03 19:29:04.599219,sarthak_j_66,/task-page/2/6/7,ACCESSED TASK_PAGE
2022-06-03 19:29:10.428812,sarthak_j_66,/api/feedback/293,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:29:10.503972,sarthak_j_66,/task-page/2/6/8,ACCESSED TASK_PAGE
2022-06-03 19:29:20.802780,sarthak_j_66,/situation/2/6/11,ACCESSED SITUATION
2022-06-03 19:29:20.930987,sarthak_j_66,/task-page/2/6/11,ACCESSED TASK_PAGE
2022-06-03 19:30:28.751284,sarthak_j_66,/api/upload_career_task_submissions/206,POSTED TASK_SUBMISSION
2022-06-03 19:30:28.836549,sarthak_j_66,/task-page/2/6/11,ACCESSED TASK_PAGE
2022-06-03 19:30:37.122084,sarthak_j_66,/api/feedback/296,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:30:37.198260,sarthak_j_66,/task-page/2/6/12,ACCESSED TASK_PAGE
2022-06-03 19:30:56.796469,sarthak_j_66,/api/feedback/322,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:30:56.880707,sarthak_j_66,/task-page/2/6/13,ACCESSED TASK_PAGE
2022-06-03 19:30:59.698229,sarthak_j_66,/situation/2/6/16,ACCESSED SITUATION
2022-06-03 19:30:59.824952,sarthak_j_66,/task-page/2/6/16,ACCESSED TASK_PAGE
2022-06-03 19:31:11.247343,mohitverma0612_1,/task-page/13/2/4,ACCESSED TASK_PAGE
2022-06-03 19:31:14.438292,sarthak_j_66,/api/feedback/324,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:31:14.531586,sarthak_j_66,/,ACCESSED DASHBOARD
2022-06-03 19:31:16.825938,mohitverma0612_1,/api/mark_resource_visited/864,POSTED RESOURCE
2022-06-03 19:31:21.710413,sarthak_j_66,/leaderboard,ACCESSED LEADERBOARD
2022-06-03 19:31:26.501785,sarthak_j_66,/,ACCESSED DASHBOARD
2022-06-03 19:31:30.934389,sarthak_j_66,/situation/2/8/1,ACCESSED SITUATION
2022-06-03 19:31:31.071713,sarthak_j_66,/task-page/2/8/1,ACCESSED TASK_PAGE
2022-06-03 19:33:37.429914,dreamer34_7,/api/feedback/213,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:33:37.512520,dreamer34_7,/task-page/14/6/9,ACCESSED TASK_PAGE
2022-06-03 19:39:01.476403,dreamer34_7,/api/feedback/214,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:39:01.560175,dreamer34_7,/task-page/14/6/10,ACCESSED TASK_PAGE
2022-06-03 19:41:53.845555,dreamer34_7,/api/feedback/215,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:41:53.929397,dreamer34_7,/task-page/14/6/11,ACCESSED TASK_PAGE
2022-06-03 19:44:06.254559,dreamer34_7,/api/feedback/216,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:44:06.339794,dreamer34_7,/task-page/14/6/12,ACCESSED TASK_PAGE
2022-06-03 19:46:08.498145,dreamer34_7,/situation/14/6/1,ACCESSED SITUATION
2022-06-03 19:46:08.632403,dreamer34_7,/task-page/14/6/1,ACCESSED TASK_PAGE
2022-06-03 19:46:12.819114,dreamer34_7,/situation/14/6/4,ACCESSED SITUATION
2022-06-03 19:46:12.940444,dreamer34_7,/task-page/14/6/4,ACCESSED TASK_PAGE
2022-06-03 19:46:19.906540,dreamer34_7,/task-page/14/6/5,ACCESSED TASK_PAGE
2022-06-03 19:46:21.916092,dreamer34_7,/task-page/14/6/6,ACCESSED TASK_PAGE
2022-06-03 19:46:22.734158,dreamer34_7,/task-page/14/6/7,ACCESSED TASK_PAGE
2022-06-03 19:46:23.628258,dreamer34_7,/task-page/14/6/8,ACCESSED TASK_PAGE
2022-06-03 19:46:24.659026,dreamer34_7,/task-page/14/6/9,ACCESSED TASK_PAGE
2022-06-03 19:46:25.929608,dreamer34_7,/task-page/14/6/10,ACCESSED TASK_PAGE
2022-06-03 19:46:26.940997,dreamer34_7,/task-page/14/6/11,ACCESSED TASK_PAGE
2022-06-03 19:46:27.783380,dreamer34_7,/task-page/14/6/12,ACCESSED TASK_PAGE
2022-06-03 19:48:42.777100,dreamer34_7,/api/feedback/217,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:48:42.858816,dreamer34_7,/task-page/14/6/13,ACCESSED TASK_PAGE
2022-06-03 19:48:57.061630,dreamer34_7,/api/curate-career,UNKNOWN
2022-06-03 19:48:57.084702,dreamer34_7,/api/feedback/218,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:48:57.190167,dreamer34_7,/,ACCESSED DASHBOARD
2022-06-03 19:48:57.215226,dreamer34_7,/,ACCESSED DASHBOARD
2022-06-03 19:49:04.432731,sarthak_j_66,/api/mark_resource_visited/740,POSTED RESOURCE
2022-06-03 19:49:36.959898,dreamer34_7,/situation/1/1/1,ACCESSED SITUATION
2022-06-03 19:49:37.084522,dreamer34_7,/task-page/1/1/1,ACCESSED TASK_PAGE
2022-06-03 19:52:22.955122,dreamer44_39,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 19:52:32.051488,dreamer44_39,/api/upload_career_task_submissions/118,POSTED TASK_SUBMISSION
2022-06-03 19:52:32.265785,dreamer44_39,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 19:52:47.842589,dreamer44_39,/api/feedback/185,POSTED FEEDBACK_FOR_GOAL
2022-06-03 19:52:47.984544,dreamer44_39,/task-page/14/4/2,ACCESSED TASK_PAGE
2022-06-03 19:54:31.313758,dreamer34_7,/api/mark_resource_visited/292,POSTED RESOURCE
2022-06-03 19:54:45.656383,dreamer34_7,/api/mark_resource_visited/293,POSTED RESOURCE
2022-06-03 19:55:31.748002,dreamer34_7,/api/mark_resource_visited/294,POSTED RESOURCE
2022-06-03 19:59:24.100287,dreamer34_7,/api/mark_resource_visited/295,POSTED RESOURCE
2022-06-03 20:00:34.767611,dreamer34_7,/api/mark_resource_visited/296,POSTED RESOURCE
2022-06-03 20:00:56.784684,dreamer34_7,/api/mark_resource_visited/297,POSTED RESOURCE
2022-06-03 20:01:53.078383,dreamer34_7,/api/mark_resource_visited/298,POSTED RESOURCE
2022-06-03 20:02:38.591470,dreamer34_7,/api/mark_resource_visited/299,POSTED RESOURCE
2022-06-03 20:03:35.876983,dreamer34_7,/api/mark_resource_visited/300,POSTED RESOURCE
2022-06-03 20:04:44.238800,ECHRA_02__58,/,ACCESSED DASHBOARD
2022-06-03 20:05:06.231703,ECHRA_02__58,/situation/14/4/1,ACCESSED SITUATION
2022-06-03 20:05:06.521192,ECHRA_02__58,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 20:05:22.689459,dreamer34_7,/api/feedback/2,POSTED FEEDBACK_FOR_GOAL
2022-06-03 20:05:22.779949,dreamer34_7,/task-page/1/1/2,ACCESSED TASK_PAGE
2022-06-03 20:05:33.703893,dreamer34_7,/situation/1/1/3,ACCESSED SITUATION
2022-06-03 20:05:33.860050,dreamer34_7,/,ACCESSED DASHBOARD
2022-06-03 20:05:44.510724,dreamer34_7,/situation/1/1/1,ACCESSED SITUATION
2022-06-03 20:05:44.634510,dreamer34_7,/task-page/1/1/1,ACCESSED TASK_PAGE
2022-06-03 20:05:48.140453,dreamer34_7,/situation/1/1/2,ACCESSED SITUATION
2022-06-03 20:05:48.253437,dreamer34_7,/task-page/1/1/2,ACCESSED TASK_PAGE
2022-06-03 20:12:22.624428,sarthak_j_66,/,ACCESSED DASHBOARD
2022-06-03 20:12:30.471608,sarthak_j_66,/situation/2/8/1,ACCESSED SITUATION
2022-06-03 20:12:30.618159,sarthak_j_66,/task-page/2/8/1,ACCESSED TASK_PAGE
2022-06-03 20:33:44.550143,dreamer37_86,/,ACCESSED DASHBOARD
2022-06-03 20:34:04.992718,dreamer37_86,/situation/14/6/3,ACCESSED SITUATION
2022-06-03 20:34:05.185779,dreamer37_86,/task-page/14/6/3,ACCESSED TASK_PAGE
2022-06-03 20:34:07.246879,sarthak_j_66,/api/mark_resource_visited/744,POSTED RESOURCE
2022-06-03 20:34:25.113247,sarthak_j_66,/api/mark_resource_visited/743,POSTED RESOURCE
2022-06-03 20:34:28.250339,dreamer37_86,/api/feedback/200,POSTED FEEDBACK_FOR_GOAL
2022-06-03 20:34:28.923074,dreamer37_86,/task-page/14/6/4,ACCESSED TASK_PAGE
2022-06-03 20:34:32.099298,sarthak_j_66,/api/mark_resource_visited/741,POSTED RESOURCE
2022-06-03 20:38:12.226972,ECHRA_02__58,/situation/14/4/1,ACCESSED SITUATION
2022-06-03 20:38:12.365418,ECHRA_02__58,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 20:39:35.931336,ECHRA_02__58,/api/upload_career_task_submissions/118,POSTED TASK_SUBMISSION
2022-06-03 20:39:36.047824,ECHRA_02__58,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 20:40:13.127876,ECHRA_02__58,/api/feedback/185,POSTED FEEDBACK_FOR_GOAL
2022-06-03 20:40:13.742054,ECHRA_02__58,/task-page/14/4/2,ACCESSED TASK_PAGE
2022-06-03 20:57:51.454440,dreamer37_86,/situation/14/6/4,ACCESSED SITUATION
2022-06-03 20:57:51.671511,dreamer37_86,/task-page/14/6/4,ACCESSED TASK_PAGE
2022-06-03 20:57:58.351187,dreamer37_86,/situation/14/6/5,ACCESSED SITUATION
2022-06-03 20:57:58.578346,dreamer37_86,/,ACCESSED DASHBOARD
2022-06-03 21:23:58.137878,explorin_vedant11,/,ACCESSED DASHBOARD
2022-06-03 21:45:27.177279,sarthak_j_66,/api/mark_resource_visited/744,POSTED RESOURCE
2022-06-03 22:04:36.136334,sarthak_j_66,/api/mark_resource_visited/745,POSTED RESOURCE
2022-06-03 22:07:48.788043,dreamer36_12,/,ACCESSED DASHBOARD
2022-06-03 22:07:58.487070,dreamer36_12,/task-page/14/3/1,ACCESSED TASK_PAGE
2022-06-03 22:08:14.286497,dreamer36_12,/situation/14/4/1,ACCESSED SITUATION
2022-06-03 22:08:14.668005,dreamer36_12,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 22:24:01.222665,dreamer36_12,/,ACCESSED DASHBOARD
2022-06-03 22:24:07.077507,dreamer36_12,/situation/14/4/1,ACCESSED SITUATION
2022-06-03 22:24:07.210528,dreamer36_12,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 22:24:25.545968,dreamer36_12,/api/upload_career_task_submissions/118,POSTED TASK_SUBMISSION
2022-06-03 22:24:25.694730,dreamer36_12,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 22:24:36.020401,dreamer36_12,/api/upload_career_task_submissions/118,POSTED TASK_SUBMISSION
2022-06-03 22:24:36.121638,dreamer36_12,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 22:25:03.866858,dreamer36_12,/api/upload_career_task_submissions/118,POSTED TASK_SUBMISSION
2022-06-03 22:25:04.000010,dreamer36_12,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-03 22:26:13.372504,dreamer36_12,/api/feedback/185,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:26:14.030948,dreamer36_12,/task-page/14/4/2,ACCESSED TASK_PAGE
2022-06-03 22:33:44.299267,dreamer36_12,/api/upload_career_task_submissions/119,POSTED TASK_SUBMISSION
2022-06-03 22:33:44.413162,dreamer36_12,/task-page/14/4/2,ACCESSED TASK_PAGE
2022-06-03 22:33:56.658053,dreamer36_12,/api/feedback/195,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:33:56.757324,dreamer36_12,/task-page/14/4/3,ACCESSED TASK_PAGE
2022-06-03 22:41:18.564619,dreamer36_12,/api/feedback/196,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:41:18.703910,dreamer36_12,/,ACCESSED DASHBOARD
2022-06-03 22:41:25.719525,dreamer36_12,/situation/14/5/1,ACCESSED SITUATION
2022-06-03 22:41:25.895363,dreamer36_12,/task-page/14/5/1,ACCESSED TASK_PAGE
2022-06-03 22:46:07.169517,dreamer36_12,/api/feedback/230,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:46:08.000311,dreamer36_12,/task-page/14/5/2,ACCESSED TASK_PAGE
2022-06-03 22:52:27.021363,dreamer36_12,/api/feedback/231,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:52:27.124495,dreamer36_12,/task-page/14/5/3,ACCESSED TASK_PAGE
2022-06-03 22:53:05.834545,dreamer36_12,/api/feedback/232,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:53:05.937869,dreamer36_12,/task-page/14/5/4,ACCESSED TASK_PAGE
2022-06-03 22:53:29.238785,dreamer36_12,/api/feedback/233,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:53:29.327878,dreamer36_12,/task-page/14/5/5,ACCESSED TASK_PAGE
2022-06-03 22:54:15.274190,dreamer36_12,/api/feedback/234,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:54:15.387036,dreamer36_12,/task-page/14/5/6,ACCESSED TASK_PAGE
2022-06-03 22:54:30.816557,dreamer36_12,/api/feedback/235,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:54:30.942614,dreamer36_12,/task-page/14/5/7,ACCESSED TASK_PAGE
2022-06-03 22:55:08.053241,dreamer36_12,/api/feedback/236,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:55:08.166918,dreamer36_12,/api/curate-career,UNKNOWN
2022-06-03 22:55:08.218350,dreamer36_12,/,ACCESSED DASHBOARD
2022-06-03 22:55:08.333116,dreamer36_12,/,ACCESSED DASHBOARD
2022-06-03 22:55:37.564854,dreamer36_12,/situation/14/6/1,ACCESSED SITUATION
2022-06-03 22:55:37.722241,dreamer36_12,/task-page/14/6/1,ACCESSED TASK_PAGE
2022-06-03 22:58:42.829745,dreamer36_12,/api/feedback/192,POSTED FEEDBACK_FOR_GOAL
2022-06-03 22:58:42.960625,dreamer36_12,/task-page/14/6/2,ACCESSED TASK_PAGE
2022-06-03 23:00:12.398766,dreamer36_12,/api/feedback/197,POSTED FEEDBACK_FOR_GOAL
2022-06-03 23:00:12.545638,dreamer36_12,/task-page/14/6/3,ACCESSED TASK_PAGE
2022-06-03 23:00:52.202530,dreamer36_12,/,ACCESSED DASHBOARD
2022-06-04 01:20:52.899778,chinnathumbalam.tarun121_77,/,ACCESSED DASHBOARD
2022-06-04 01:21:01.957899,chinnathumbalam.tarun121_77,/situation/1/4/3,ACCESSED SITUATION
2022-06-04 01:21:02.073120,chinnathumbalam.tarun121_77,/task-page/1/4/3,ACCESSED TASK_PAGE
2022-06-04 01:21:08.178528,chinnathumbalam.tarun121_77,/situation/1/4/1,ACCESSED SITUATION
2022-06-04 01:21:08.257802,chinnathumbalam.tarun121_77,/task-page/1/4/1,ACCESSED TASK_PAGE
2022-06-04 01:21:22.757845,chinnathumbalam.tarun121_77,/situation/1/4/2,ACCESSED SITUATION
2022-06-04 01:21:22.844321,chinnathumbalam.tarun121_77,/task-page/1/4/2,ACCESSED TASK_PAGE
2022-06-04 01:21:27.107846,chinnathumbalam.tarun121_77,/situation/1/4/3,ACCESSED SITUATION
2022-06-04 01:21:27.207082,chinnathumbalam.tarun121_77,/task-page/1/4/3,ACCESSED TASK_PAGE
2022-06-04 02:50:44.011134,gaurav_401,/task-page/10/3/2,ACCESSED TASK_PAGE
2022-06-04 02:51:10.311560,gaurav_401,/api/mark_resource_visited/830,POSTED RESOURCE
2022-06-04 03:31:59.546091,dreamer6_66,/,ACCESSED DASHBOARD
2022-06-04 03:32:11.048278,dreamer6_66,/situation/14/1/1,ACCESSED SITUATION
2022-06-04 03:32:11.281013,dreamer6_66,/task-page/14/1/1,ACCESSED TASK_PAGE
2022-06-04 03:54:20.319598,dreamer6_66,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL
2022-06-04 03:54:20.461793,dreamer6_66,/task-page/14/1/2,ACCESSED TASK_PAGE
2022-06-04 04:29:55.887241,rizull_76,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-06-04 05:01:31.905590,yogesh_867,/,ACCESSED DASHBOARD
2022-06-04 05:01:38.851409,yogesh_867,/situation/2/6/1,ACCESSED SITUATION
2022-06-04 05:01:38.997415,yogesh_867,/task-page/2/6/1,ACCESSED TASK_PAGE
2022-06-04 05:02:38.632184,yogesh_867,/task-page/2/6/2,ACCESSED TASK_PAGE
2022-06-04 05:02:42.848809,yogesh_867,/situation/2/6/1,ACCESSED SITUATION
2022-06-04 05:02:43.003532,yogesh_867,/task-page/2/6/1,ACCESSED TASK_PAGE
2022-06-04 05:03:50.835196,yogesh_867,/task-page/2/6/2,ACCESSED TASK_PAGE
2022-06-04 05:05:11.886149,yogesh_867,/situation/2/6/5,ACCESSED SITUATION
2022-06-04 05:05:12.056830,yogesh_867,/,ACCESSED DASHBOARD
2022-06-04 05:05:17.697127,yogesh_867,/situation/2/6/1,ACCESSED SITUATION
2022-06-04 05:05:17.840253,yogesh_867,/task-page/2/6/1,ACCESSED TASK_PAGE
2022-06-04 05:05:20.688153,yogesh_867,/situation/2/6/2,ACCESSED SITUATION
2022-06-04 05:05:20.821286,yogesh_867,/task-page/2/6/2,ACCESSED TASK_PAGE
2022-06-04 05:07:31.629631,yogesh_867,/api/upload_career_task_submissions/219,POSTED TASK_SUBMISSION
2022-06-04 05:07:31.738893,yogesh_867,/task-page/2/6/2,ACCESSED TASK_PAGE
2022-06-04 05:07:45.282331,yogesh_867,/api/feedback/313,POSTED FEEDBACK_FOR_GOAL
2022-06-04 05:07:45.382472,yogesh_867,/task-page/2/6/3,ACCESSED TASK_PAGE
2022-06-04 05:19:42.010434,yogesh_867,/api/feedback/314,POSTED FEEDBACK_FOR_GOAL
2022-06-04 05:19:42.097199,yogesh_867,/task-page/2/6/4,ACCESSED TASK_PAGE
2022-06-04 05:22:01.700610,yogesh_867,/api/feedback/315,POSTED FEEDBACK_FOR_GOAL
2022-06-04 05:22:01.794721,yogesh_867,/task-page/2/6/5,ACCESSED TASK_PAGE
2022-06-04 05:22:32.634152,yogesh_867,/task-page/2/6/6,ACCESSED TASK_PAGE
2022-06-04 05:29:26.985209,Pratham_Sahil__31,/,ACCESSED DASHBOARD
2022-06-04 05:29:34.642391,Pratham_Sahil__31,/situation/14/1/1,ACCESSED SITUATION
2022-06-04 05:29:34.903170,Pratham_Sahil__31,/task-page/14/1/1,ACCESSED TASK_PAGE
2022-06-04 05:34:09.498565,Pratham_Sahil__31,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL
2022-06-04 05:34:10.090410,Pratham_Sahil__31,/task-page/14/1/2,ACCESSED TASK_PAGE
2022-06-04 05:36:07.417338,Pratham_Sahil__31,/api/feedback/191,POSTED FEEDBACK_FOR_GOAL
2022-06-04 05:36:07.839494,Pratham_Sahil__31,/task-page/14/1/3,ACCESSED TASK_PAGE
2022-06-04 05:37:33.493709,Pratham_Sahil__31,/api/feedback/193,POSTED FEEDBACK_FOR_GOAL
2022-06-04 05:37:33.898955,Pratham_Sahil__31,/,ACCESSED DASHBOARD
2022-06-04 05:50:51.617927,dreamer42_86,/,ACCESSED DASHBOARD
2022-06-04 05:51:29.074555,dreamer42_86,/situation/14/2/1,ACCESSED SITUATION
2022-06-04 05:51:29.201548,dreamer42_86,/task-page/14/2/1,ACCESSED TASK_PAGE
2022-06-04 05:55:37.018034,vij_53,/,ACCESSED DASHBOARD
2022-06-04 05:58:08.560393,dreamer42_86,/task-page/14/2/1,ACCESSED TASK_PAGE
